工资ID,员工ID,本月工时,本月时薪,本月销售额度,本月销售提成比例,本月销售提成额度,本月项目补助,本月住房补助,本月交通补助,本月通讯补助,本月伙食补助,本月高温补助,本月取暖补助,本月其他补助,本月单位养老保险金额,本月个人养老保险金额,本月单位医疗保险金额,本月个人医疗保险金额,本月单位失业保险金额,本月个人失业保险金额,本月单位工伤保险金额,本月单位生育保险金额,本月单位公积金金额,本月个人住房公积金金额,本月工资日期,本月工资金额,本月总投入金额,创建日期,备注
7713,9659,194.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,3104.0,1242.0,1397.0,310.0,310.0,155.0,155.0,1397.0,1862.0,1862.0,2025-08-11,15520.0,25452.0,2025-08-12 08:05:50,
7714,9660,166.0,200,175679.0,0.03,0.03,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-11,38470.37,57670.37,2025-08-08 06:45:43,
7715,9661,192.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3840.0,1536.0,1728.0,384.0,384.0,192.0,192.0,1728.0,2304.0,2304.0,2025-08-12,19200.0,31488.0,2025-08-02 20:36:41,
7716,9662,175.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1750.0,700.0,788.0,175.0,175.0,88.0,88.0,788.0,1050.0,1050.0,2025-08-13,8750.0,14352.0,2025-08-10 05:45:17,首页可能他们以上.
7717,9663,196.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5880.0,2352.0,2646.0,588.0,588.0,294.0,294.0,2646.0,3528.0,3528.0,2025-08-11,29400.0,48216.0,2025-08-10 10:23:56,市场现在技术阅读相关.
7718,9664,163.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1630.0,652.0,734.0,163.0,163.0,82.0,82.0,734.0,978.0,978.0,2025-08-08,8150.0,13368.0,2025-08-14 12:18:55,
7719,9666,149.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2384.0,954.0,1073.0,238.0,238.0,119.0,119.0,1073.0,1430.0,1430.0,2025-08-12,11920.0,19548.0,2025-08-07 16:26:38,继续都是你的如果出现.
7720,9667,187.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2992.0,1197.0,1346.0,299.0,299.0,150.0,150.0,1346.0,1795.0,1795.0,2025-08-08,14960.0,24534.0,2025-08-05 17:56:47,
7721,9669,179.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5370.0,2148.0,2416.0,537.0,537.0,268.0,268.0,2416.0,3222.0,3222.0,2025-08-03,26850.0,44032.0,2025-08-08 15:41:46,
7722,9670,166.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-11,33200.0,52400.0,2025-08-01 10:42:35,因为不断单位市场.
7723,9671,171.0,150,92743.0,0.03,0.03,500,1500,500,500,1000,500,500,0,5130.0,2052.0,2308.0,513.0,513.0,256.0,256.0,2308.0,3078.0,3078.0,2025-08-06,28432.29,44846.29,2025-08-13 14:11:54,正在设计完成或者学生网络为了.
7724,9672,199.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3980.0,1592.0,1791.0,398.0,398.0,199.0,199.0,1791.0,2388.0,2388.0,2025-08-10,19900.0,32636.0,2025-08-11 16:28:16,
7725,9673,197.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-07,39400.0,58600.0,2025-08-10 08:28:58,
7726,9674,179.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-09,35800.0,55000.0,2025-08-03 23:09:45,类型会员一下.
7727,9676,156.0,80,41186.0,0.03,0.03,500,1500,500,500,1000,500,500,0,2496.0,998.0,1123.0,250.0,250.0,125.0,125.0,1123.0,1498.0,1498.0,2025-08-07,13715.58,21703.58,2025-08-14 10:05:21,
7728,9677,164.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2624.0,1050.0,1181.0,262.0,262.0,131.0,131.0,1181.0,1574.0,1574.0,2025-08-01,13120.0,21516.0,2025-08-01 08:52:47,规定两个下载人民现在专业.
7729,9678,187.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-13,37400.0,56600.0,2025-08-12 02:19:33,应该以及应用没有都是应用希望开发.
7730,9679,139.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2224.0,890.0,1001.0,222.0,222.0,111.0,111.0,1001.0,1334.0,1334.0,2025-08-13,11120.0,18236.0,2025-08-03 17:17:32,她的影响我的加入.
7731,9680,171.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3420.0,1368.0,1539.0,342.0,342.0,171.0,171.0,1539.0,2052.0,2052.0,2025-08-03,17100.0,28044.0,2025-08-11 00:36:59,需要国内地方法律成功之后关于.
7732,9682,193.0,100,220072.0,0.03,0.03,500,1500,500,500,1000,500,500,0,3860.0,1544.0,1737.0,386.0,386.0,193.0,193.0,1737.0,2316.0,2316.0,2025-08-07,25902.16,38254.16,2025-08-01 02:43:03,之后虽然这里一般.
7733,9683,170.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-11,34000.0,53200.0,2025-08-02 15:54:20,研究广告实现有限这些不断品牌可能.
7734,9684,154.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-07,30800.0,50000.0,2025-08-03 04:34:01,网络网上安全这个我的次数.
7735,9685,199.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3980.0,1592.0,1791.0,398.0,398.0,199.0,199.0,1791.0,2388.0,2388.0,2025-08-12,19900.0,32636.0,2025-08-06 09:17:44,
7736,9686,182.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1820.0,728.0,819.0,182.0,182.0,91.0,91.0,819.0,1092.0,1092.0,2025-08-12,9100.0,14924.0,2025-08-12 21:55:54,技术查看男人女人电影.
7737,9687,173.0,200,73620.0,0.03,0.03,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-07,36808.6,56008.6,2025-08-05 04:53:48,那么信息如何工作.
7738,9689,190.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5700.0,2280.0,2565.0,570.0,570.0,285.0,285.0,2565.0,3420.0,3420.0,2025-08-09,28500.0,46740.0,2025-08-05 03:16:18,工作一次到了设计重要登录.
7739,9690,169.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3380.0,1352.0,1521.0,338.0,338.0,169.0,169.0,1521.0,2028.0,2028.0,2025-08-01,16900.0,27716.0,2025-08-04 06:31:11,
7740,9693,181.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5430.0,2172.0,2444.0,543.0,543.0,272.0,272.0,2444.0,3258.0,3258.0,2025-08-06,27150.0,44528.0,2025-08-13 03:45:51,
7741,9694,170.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2720.0,1088.0,1224.0,272.0,272.0,136.0,136.0,1224.0,1632.0,1632.0,2025-08-01,13600.0,22304.0,2025-08-13 14:58:45,
7742,9695,174.0,150,212203.0,0.03,0.03,500,1500,500,500,1000,500,500,0,5220.0,2088.0,2349.0,522.0,522.0,261.0,261.0,2349.0,3132.0,3132.0,2025-08-12,32466.09,49170.09,2025-08-11 02:36:28,
7743,9696,154.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-09,30800.0,50000.0,2025-08-09 05:26:51,当前发现今天正在.
7744,9697,150.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3000.0,1200.0,1350.0,300.0,300.0,150.0,150.0,1350.0,1800.0,1800.0,2025-08-06,15000.0,24600.0,2025-08-11 09:37:01,
7745,9698,179.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5370.0,2148.0,2416.0,537.0,537.0,268.0,268.0,2416.0,3222.0,3222.0,2025-08-04,26850.0,44032.0,2025-08-06 02:21:40,
7746,9700,142.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,2840.0,1136.0,1278.0,284.0,284.0,142.0,142.0,1278.0,1704.0,1704.0,2025-08-09,14200.0,23288.0,2025-08-14 00:11:13,
7747,9701,157.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2512.0,1005.0,1130.0,251.0,251.0,126.0,126.0,1130.0,1507.0,1507.0,2025-08-03,12560.0,20598.0,2025-08-03 05:37:24,
7748,9702,139.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2224.0,890.0,1001.0,222.0,222.0,111.0,111.0,1001.0,1334.0,1334.0,2025-08-05,11120.0,18236.0,2025-08-07 07:11:20,人员准备最新工作.
7749,9703,154.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4620.0,1848.0,2079.0,462.0,462.0,231.0,231.0,2079.0,2772.0,2772.0,2025-08-04,23100.0,37884.0,2025-08-04 12:10:25,投资阅读质量由于来自网站已经.
7750,9704,173.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5190.0,2076.0,2336.0,519.0,519.0,260.0,260.0,2336.0,3114.0,3114.0,2025-08-04,25950.0,42560.0,2025-08-11 04:22:01,
7751,9705,140.0,200,292190.0,0.03,0.03,500,1500,500,500,1000,500,500,0,5600.0,2240.0,2520.0,560.0,560.0,280.0,280.0,2520.0,3360.0,3360.0,2025-08-08,36765.7,54685.7,2025-08-09 17:25:29,
7752,9706,163.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4890.0,1956.0,2200.0,489.0,489.0,244.0,244.0,2200.0,2934.0,2934.0,2025-08-11,24450.0,40096.0,2025-08-02 05:34:09,
7753,9707,161.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-12,32200.0,51400.0,2025-08-11 19:28:28,比较等级直接就是.
7754,9708,156.0,80,52196.0,0.03,0.03,500,1500,500,500,1000,500,500,0,2496.0,998.0,1123.0,250.0,250.0,125.0,125.0,1123.0,1498.0,1498.0,2025-08-11,14045.88,22033.879999999997,2025-08-08 11:04:37,喜欢的人没有对于游戏.
7755,9710,177.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5310.0,2124.0,2390.0,531.0,531.0,266.0,266.0,2390.0,3186.0,3186.0,2025-08-10,26550.0,43544.0,2025-08-01 04:09:11,
7756,9711,188.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3760.0,1504.0,1692.0,376.0,376.0,188.0,188.0,1692.0,2256.0,2256.0,2025-08-08,18800.0,30832.0,2025-08-07 15:21:31,自己广告搜索.
7757,9714,161.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3220.0,1288.0,1449.0,322.0,322.0,161.0,161.0,1449.0,1932.0,1932.0,2025-08-09,16100.0,26404.0,2025-08-13 21:56:34,国家方法欢迎一切相关国家现在.
7758,9715,140.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4200.0,1680.0,1890.0,420.0,420.0,210.0,210.0,1890.0,2520.0,2520.0,2025-08-05,21000.0,34440.0,2025-08-14 04:58:31,
7759,9716,195.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5850.0,2340.0,2632.0,585.0,585.0,292.0,292.0,2632.0,3510.0,3510.0,2025-08-03,29250.0,47968.0,2025-08-03 00:53:13,专业欢迎帖子来自看到女人.
7760,9717,148.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,2960.0,1184.0,1332.0,296.0,296.0,148.0,148.0,1332.0,1776.0,1776.0,2025-08-08,14800.0,24272.0,2025-08-09 13:16:29,
7761,9720,173.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3460.0,1384.0,1557.0,346.0,346.0,173.0,173.0,1557.0,2076.0,2076.0,2025-08-03,17300.0,28372.0,2025-08-09 10:45:45,介绍技术等级.
7762,9721,162.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3240.0,1296.0,1458.0,324.0,324.0,162.0,162.0,1458.0,1944.0,1944.0,2025-08-11,16200.0,26568.0,2025-08-03 07:00:30,
7763,9722,172.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1720.0,688.0,774.0,172.0,172.0,86.0,86.0,774.0,1032.0,1032.0,2025-08-10,8600.0,14104.0,2025-08-10 10:47:04,
7764,9723,192.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5760.0,2304.0,2592.0,576.0,576.0,288.0,288.0,2592.0,3456.0,3456.0,2025-08-11,28800.0,47232.0,2025-08-05 21:17:25,
7765,9724,193.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1930.0,772.0,868.0,193.0,193.0,96.0,96.0,868.0,1158.0,1158.0,2025-08-04,9650.0,15824.0,2025-08-09 10:48:33,位置就是社区要求城市免费.
7766,9725,159.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4770.0,1908.0,2146.0,477.0,477.0,238.0,238.0,2146.0,2862.0,2862.0,2025-08-08,23850.0,39112.0,2025-08-09 18:56:23,不能市场系列组织生产.
7767,9726,153.0,80,273346.0,0.03,0.03,500,1500,500,500,1000,500,500,0,2448.0,979.0,1102.0,245.0,245.0,122.0,122.0,1102.0,1469.0,1469.0,2025-08-06,20440.379999999997,28274.379999999997,2025-08-13 13:18:13,
7768,9727,146.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,5840.0,2336.0,2628.0,584.0,584.0,292.0,292.0,2628.0,3504.0,3504.0,2025-08-09,29200.0,47888.0,2025-08-14 15:26:19,业务设计显示知道品牌.
7769,9728,167.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1670.0,668.0,752.0,167.0,167.0,84.0,84.0,752.0,1002.0,1002.0,2025-08-02,8350.0,13696.0,2025-08-11 19:08:27,
7770,9729,187.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1870.0,748.0,842.0,187.0,187.0,94.0,94.0,842.0,1122.0,1122.0,2025-08-13,9350.0,15336.0,2025-08-09 02:50:38,
7771,9731,157.0,80,214481.0,0.03,0.03,500,1500,500,500,1000,500,500,0,2512.0,1005.0,1130.0,251.0,251.0,126.0,126.0,1130.0,1507.0,1507.0,2025-08-10,18994.43,27032.43,2025-08-01 18:50:38,来自密码音乐.
7772,9732,181.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-08,36200.0,55400.0,2025-08-11 16:07:21,
7773,9733,148.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2368.0,947.0,1066.0,237.0,237.0,118.0,118.0,1066.0,1421.0,1421.0,2025-08-03,11840.0,19418.0,2025-08-06 17:28:09,有关欢迎国际最大应用具有注册.
7774,9734,148.0,50,219411.0,0.03,0.03,500,1500,500,500,1000,500,500,0,1480.0,592.0,666.0,148.0,148.0,74.0,74.0,666.0,888.0,888.0,2025-08-11,13982.33,18718.33,2025-08-02 13:01:27,资源制作进入其他成功.
7775,9735,184.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2944.0,1178.0,1325.0,294.0,294.0,147.0,147.0,1325.0,1766.0,1766.0,2025-08-09,14720.0,24140.0,2025-08-02 06:17:39,
7776,9737,169.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3380.0,1352.0,1521.0,338.0,338.0,169.0,169.0,1521.0,2028.0,2028.0,2025-08-12,16900.0,27716.0,2025-08-10 22:53:18,
7777,9738,192.0,100,119657.0,0.03,0.03,500,1500,500,500,1000,500,500,0,3840.0,1536.0,1728.0,384.0,384.0,192.0,192.0,1728.0,2304.0,2304.0,2025-08-02,22789.71,35077.71,2025-08-06 04:04:45,
7778,9739,147.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4410.0,1764.0,1984.0,441.0,441.0,220.0,220.0,1984.0,2646.0,2646.0,2025-08-13,22050.0,36160.0,2025-08-01 17:19:17,
7779,9741,172.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3440.0,1376.0,1548.0,344.0,344.0,172.0,172.0,1548.0,2064.0,2064.0,2025-08-05,17200.0,28208.0,2025-08-09 16:59:33,政府游戏有些国际不要阅读电话包括.
7780,9742,187.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-05,37400.0,56600.0,2025-08-12 15:34:22,
7781,9743,152.0,200,278978.0,0.03,0.03,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-02,38769.34,57969.34,2025-08-11 02:50:26,用户一切情况社会市场.
7782,9745,194.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,3104.0,1242.0,1397.0,310.0,310.0,155.0,155.0,1397.0,1862.0,1862.0,2025-08-06,15520.0,25452.0,2025-08-01 16:18:24,
7783,9747,174.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2784.0,1114.0,1253.0,278.0,278.0,139.0,139.0,1253.0,1670.0,1670.0,2025-08-05,13920.0,22828.0,2025-08-09 10:21:52,
7784,9749,146.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1460.0,584.0,657.0,146.0,146.0,73.0,73.0,657.0,876.0,876.0,2025-08-03,7300.0,11972.0,2025-08-03 08:45:50,
7785,9750,180.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2880.0,1152.0,1296.0,288.0,288.0,144.0,144.0,1296.0,1728.0,1728.0,2025-08-09,14400.0,23616.0,2025-08-05 08:55:29,还有运行的人系统.
7786,9751,141.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1410.0,564.0,634.0,141.0,141.0,70.0,70.0,634.0,846.0,846.0,2025-08-12,7050.0,11560.0,2025-08-12 09:41:15,你们登录喜欢.
7787,9753,161.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4830.0,1932.0,2174.0,483.0,483.0,242.0,242.0,2174.0,2898.0,2898.0,2025-08-03,24150.0,39608.0,2025-08-08 05:49:50,
7788,9755,189.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5670.0,2268.0,2552.0,567.0,567.0,284.0,284.0,2552.0,3402.0,3402.0,2025-08-12,28350.0,46496.0,2025-08-02 20:52:40,
7789,9758,191.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3820.0,1528.0,1719.0,382.0,382.0,191.0,191.0,1719.0,2292.0,2292.0,2025-08-07,19100.0,31324.0,2025-08-05 10:21:25,品牌状态经济不断登录的人这种.
7790,9759,143.0,50,244518.0,0.03,0.03,500,1500,500,500,1000,500,500,0,1430.0,572.0,644.0,143.0,143.0,72.0,72.0,644.0,858.0,858.0,2025-08-13,14485.54,19063.54,2025-08-04 11:51:18,
7791,9760,199.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5970.0,2388.0,2686.0,597.0,597.0,298.0,298.0,2686.0,3582.0,3582.0,2025-08-06,29850.0,48952.0,2025-08-09 17:23:19,
7792,9762,182.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2912.0,1165.0,1310.0,291.0,291.0,146.0,146.0,1310.0,1747.0,1747.0,2025-08-08,14560.0,23878.0,2025-08-10 15:33:41,
7793,9763,189.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3780.0,1512.0,1701.0,378.0,378.0,189.0,189.0,1701.0,2268.0,2268.0,2025-08-02,18900.0,30996.0,2025-08-10 04:14:05,必须知道环境或者一定推荐决定.
7794,9764,164.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-03,32800.0,52000.0,2025-08-08 18:32:32,
7795,9765,142.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1420.0,568.0,639.0,142.0,142.0,71.0,71.0,639.0,852.0,852.0,2025-08-05,7100.0,11644.0,2025-08-08 21:44:43,中心进入直接之间其实这样.
7796,9766,194.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5820.0,2328.0,2619.0,582.0,582.0,291.0,291.0,2619.0,3492.0,3492.0,2025-08-02,29100.0,47724.0,2025-08-03 13:51:33,
7797,9768,177.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1770.0,708.0,796.0,177.0,177.0,88.0,88.0,796.0,1062.0,1062.0,2025-08-10,8850.0,14512.0,2025-08-14 17:24:56,
7798,9769,148.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1480.0,592.0,666.0,148.0,148.0,74.0,74.0,666.0,888.0,888.0,2025-08-12,7400.0,12136.0,2025-08-01 13:54:02,可以正在企业生产推荐问题.
7799,9770,144.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4320.0,1728.0,1944.0,432.0,432.0,216.0,216.0,1944.0,2592.0,2592.0,2025-08-09,21600.0,35424.0,2025-08-04 15:18:44,完成到了城市最后就是.
7800,9772,139.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4170.0,1668.0,1876.0,417.0,417.0,208.0,208.0,1876.0,2502.0,2502.0,2025-08-05,20850.0,34192.0,2025-08-01 14:05:42,喜欢今年对于关系为了语言位置.
7801,9773,153.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1530.0,612.0,688.0,153.0,153.0,76.0,76.0,688.0,918.0,918.0,2025-08-11,7650.0,12544.0,2025-08-10 00:33:36,都是到了世界下载.
7802,9775,164.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1640.0,656.0,738.0,164.0,164.0,82.0,82.0,738.0,984.0,984.0,2025-08-06,8200.0,13448.0,2025-08-03 06:39:05,
7803,9776,144.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,5760.0,2304.0,2592.0,576.0,576.0,288.0,288.0,2592.0,3456.0,3456.0,2025-08-13,28800.0,47232.0,2025-08-11 03:33:19,问题同时如此留言国际感觉国家.
7804,9777,183.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1830.0,732.0,824.0,183.0,183.0,92.0,92.0,824.0,1098.0,1098.0,2025-08-02,9150.0,15008.0,2025-08-05 22:13:49,全部计划学校过程包括完全科技.
7805,9778,186.0,50,289084.0,0.03,0.03,500,1500,500,500,1000,500,500,0,1860.0,744.0,837.0,186.0,186.0,93.0,93.0,837.0,1116.0,1116.0,2025-08-13,17972.52,23924.52,2025-08-13 00:58:29,
7806,9779,142.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1420.0,568.0,639.0,142.0,142.0,71.0,71.0,639.0,852.0,852.0,2025-08-03,7100.0,11644.0,2025-08-01 12:40:31,发生标准类别更多.
7807,9780,197.0,150,38929.0,0.03,0.03,500,1500,500,500,1000,500,500,0,5910.0,2364.0,2660.0,591.0,591.0,296.0,296.0,2660.0,3546.0,3546.0,2025-08-01,30717.87,49631.869999999995,2025-08-06 18:01:54,注册结果这个工程下载主要欢迎怎么.
7808,9782,162.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1620.0,648.0,729.0,162.0,162.0,81.0,81.0,729.0,972.0,972.0,2025-08-03,8100.0,13284.0,2025-08-12 13:37:59,
7809,9783,181.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5430.0,2172.0,2444.0,543.0,543.0,272.0,272.0,2444.0,3258.0,3258.0,2025-08-10,27150.0,44528.0,2025-08-07 15:43:00,
7810,9784,145.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2320.0,928.0,1044.0,232.0,232.0,116.0,116.0,1044.0,1392.0,1392.0,2025-08-12,11600.0,19024.0,2025-08-03 02:02:46,
7811,9785,192.0,100,77806.0,0.03,0.03,500,1500,500,500,1000,500,500,0,3840.0,1536.0,1728.0,384.0,384.0,192.0,192.0,1728.0,2304.0,2304.0,2025-08-09,21534.18,33822.18,2025-08-12 19:30:52,发表怎么更新重要点击.
7812,9786,170.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-06,34000.0,53200.0,2025-08-11 00:55:31,精华自己推荐一起具有通过.
7813,9787,141.0,100,83938.0,0.03,0.03,500,1500,500,500,1000,500,500,0,2820.0,1128.0,1269.0,282.0,282.0,141.0,141.0,1269.0,1692.0,1692.0,2025-08-03,16618.14,25642.14,2025-08-09 03:40:04,全国由于如果设计男人工作最新是否.
7814,9788,142.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1420.0,568.0,639.0,142.0,142.0,71.0,71.0,639.0,852.0,852.0,2025-08-09,7100.0,11644.0,2025-08-09 06:16:32,
7815,9789,164.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4920.0,1968.0,2214.0,492.0,492.0,246.0,246.0,2214.0,2952.0,2952.0,2025-08-11,24600.0,40344.0,2025-08-12 04:32:38,认为影响搜索新闻日期.
7816,9790,165.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1650.0,660.0,742.0,165.0,165.0,82.0,82.0,742.0,990.0,990.0,2025-08-07,8250.0,13528.0,2025-08-12 00:13:06,
7817,9791,172.0,150,130164.0,0.03,0.03,500,1500,500,500,1000,500,500,0,5160.0,2064.0,2322.0,516.0,516.0,258.0,258.0,2322.0,3096.0,3096.0,2025-08-07,29704.92,46216.92,2025-08-13 14:51:32,
7818,9792,173.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-04,34600.0,53800.0,2025-08-09 14:11:40,
7819,9793,171.0,100,42220.0,0.03,0.03,500,1500,500,500,1000,500,500,0,3420.0,1368.0,1539.0,342.0,342.0,171.0,171.0,1539.0,2052.0,2052.0,2025-08-02,18366.6,29310.6,2025-08-10 07:59:39,
7820,9794,170.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-02,34000.0,53200.0,2025-08-09 03:01:21,
7821,9795,183.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3660.0,1464.0,1647.0,366.0,366.0,183.0,183.0,1647.0,2196.0,2196.0,2025-08-04,18300.0,30012.0,2025-08-10 13:34:29,论坛提供已经进入合作特别电话.
7822,9796,179.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1790.0,716.0,806.0,179.0,179.0,90.0,90.0,806.0,1074.0,1074.0,2025-08-03,8950.0,14680.0,2025-08-08 18:21:33,
7823,9797,174.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1740.0,696.0,783.0,174.0,174.0,87.0,87.0,783.0,1044.0,1044.0,2025-08-05,8700.0,14268.0,2025-08-05 17:26:36,学习其中业务觉得需要那么.
7824,9798,191.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,3056.0,1222.0,1375.0,306.0,306.0,153.0,153.0,1375.0,1834.0,1834.0,2025-08-11,15280.0,25060.0,2025-08-02 19:40:41,免费经济合作.
7825,9799,146.0,200,206762.0,0.03,0.03,500,1500,500,500,1000,500,500,0,5840.0,2336.0,2628.0,584.0,584.0,292.0,292.0,2628.0,3504.0,3504.0,2025-08-11,35402.86,54090.86,2025-08-10 09:34:54,
